Time	Avg. Solid Temp. [K]	
0.035806452	871.37983
0.035834101	871.29037
0.035861751	871.20093
0.035889401	871.11149
0.035917051	871.02207
0.0359447	870.93266
0.03597235	870.84325
0.036	870.75386
0.036030303	870.6559
0.036061584	870.5548
0.036092864	870.45371
0.036124145	870.35263
0.036155425	870.25157
0.036186706	870.15052
0.036217986	870.04948
0.036249267	869.94845
0.036280547	869.84744
0.036311828	869.74643
0.036343109	869.64544
0.036374389	869.54446
0.03640567	869.44349
0.03643695	869.34254
0.036468231	869.24159
0.036499511	869.14065
0.036530792	869.03972
0.036562072	868.93881
0.036593353	868.8379
0.036624633	868.73701
0.036655914	868.63613
0.036687195	868.53525
0.036718475	868.43439
0.036749756	868.33354
0.036781036	868.23271
0.036812317	868.13188
0.036843597	868.03107
0.036874878	867.93026
0.036906158	867.82948
0.036937439	867.7287
0.036968719	867.62794
0.037	867.5272
0.03703125	867.42657
0.0370625	867.32595
0.03709375	867.22534
0.037125	867.12475
0.03715625	867.02417
0.0371875	866.92361
0.03721875	866.82307
0.03725	866.72253
0.03728125	866.62202
0.0373125	866.52151
0.03734375	866.42103
0.037375	866.32056
0.03740625	866.2201
0.0374375	866.11967
0.03746875	866.01925
0.0375	865.91884
0.03753125	865.81845
0.0375625	865.71808
0.03759375	865.61773
0.037625	865.51739
0.03765625	865.41707
0.0376875	865.31677
0.03771875	865.21648
0.03775	865.11621
0.03778125	865.01595
0.0378125	864.91572
0.03784375	864.81549
0.037875	864.71529
0.03790625	864.6151
0.0379375	864.51493
0.03796875	864.41477
0.038	864.31464
0.03803125	864.21451
0.0380625	864.11441
0.03809375	864.01433
0.038125	863.91426
0.03815625	863.81421
0.0381875	863.71418
0.03821875	863.61417
0.03825	863.51418
0.03828125	863.41421
0.0383125	863.31425
0.03834375	863.21432
0.038375	863.1144
0.03840625	863.01451
0.0384375	862.91464
0.038467105	862.82004
0.038496711	862.72546
0.038526316	862.63091
0.038555921	862.53637
0.038585526	862.44185
0.038615132	862.34736
0.038644737	862.25288
0.038674342	862.15843
0.038703947	862.064
0.038733553	861.9696
0.038763158	861.87521
0.038792763	861.78085
0.038822368	861.68651
0.038851974	861.5922
0.038881579	861.49791
